DATE,AAA_BETA0,AAA_BETA1,AAA_BETA2,AAA_BETA3,AAA_TAU1,AAA_TAU2,BBB_BETA0,BBB_BETA1,BBB_BETA2,BBB_BETA3,BBB_TAU1,BBB_TAU2
12.03.2013,0.55871907,-0.489675463,26.01527145,-20.52125308,6.74740702,4.927561977,4.547689321,-4.537689321,40.14461482,-44.91873292,1.155287753,1.242771619
13.03.2013,0.562327121,-0.494655352,26.01261236,-20.52385348,6.768863606,4.939750151,4.570609815,-4.560609815,40.19538556,-44.9131906,1.163191918,1.252680436
14.03.2013,0.554410437,-0.475437124,26.00796666,-20.52913043,6.765217299,4.923152788,4.568538567,-4.558538567,40.19898421,-44.91026197,1.169373243,1.258620352
15.03.2013,0.540799081,-0.453892102,25.99138646,-20.54649766,6.790515512,4.918911344,4.549435929,-4.539435929,40.2201488,-44.88842326,1.177803475,1.261552016
18.03.2013,0.504414307,-0.417317428,25.94321772,-20.59488382,6.79770707,4.916010997,4.557274721,-4.547274721,40.21548592,-44.89312613,1.182112059,1.267548917
19.03.2013,0.459069201,-0.367801016,25.92359475,-20.6139512,6.750554376,4.884261889,4.512709864,-4.502709864,40.2703287,-44.83150402,1.176979688,1.262311957
20.03.2013,0.47208749,-0.393925058,25.94809207,-20.58853758,6.734188439,4.892906148,4.53835142,-4.52835142,40.23279285,-44.86955763,1.186285322,1.273924204
21.03.2013,0.455639902,-0.377242361,25.91104639,-20.62468215,6.741568498,4.932567898,4.471484247,-4.461484247,40.23157156,-44.86570761,1.146404397,1.235093799
22.03.2013,0.466988724,-0.393462762,25.93159795,-20.60393017,6.734421304,4.936244587,4.443253305,-4.433253305,40.24613022,-44.85125132,1.131267031,1.217637007
25.03.2013,0.462165777,-0.385242842,25.92690217,-20.60921065,6.767295958,4.934884428,4.438987565,-4.428987565,40.28316885,-44.78478195,1.139627831,1.219996891
26.03.2013,0.485582392,-0.420558178,25.96356574,-20.57292126,6.766375545,4.938443903,4.455126894,-4.445126894,40.1305254,-44.90931724,1.087175146,1.168670797
27.03.2013,0.431661424,-0.36364622,25.90631127,-20.62974645,6.76435105,4.934834888,4.417918416,-4.407918416,40.22265103,-44.84419412,1.058194723,1.1366012
28.03.2013,0.453939706,-0.388094421,25.92549119,-20.61154356,6.784687196,4.943899362,4.412527239,-4.402527239,40.18276259,-44.88374251,1.022060917,1.100221816
02.04.2013,0.498989414,-0.44018947,25.95389091,-20.58303291,6.824502813,5.004656476,4.476072872,-4.466072872,40.03338109,-45.03240544,1.011949639,1.092719845
03.04.2013,0.01,0.052182592,26.49423916,-20.10384555,7.282119142,5.173836146,4.455408713,-4.445408713,39.93421309,-45.20837264,1.016471771,1.091708452
04.04.2013,0.020135804,0.051953551,26.41729738,-20.182421,7.351842637,5.210060403,4.455966891,-4.445966891,39.91785112,-45.15360358,1.085671376,1.161728485
05.04.2013,0.01,0.066315831,26.22017541,-20.36961842,7.340802931,5.300032727,4.308015326,-4.298015326,40.01463854,-45.06020622,1.088168817,1.160616106
08.04.2013,0.01,0.065612624,26.18947285,-20.39708487,7.247636838,5.2606392,4.223502853,-4.213502853,40.1248201,-44.95418309,1.121886662,1.191981673
09.04.2013,0.053339203,0.003907645,26.24744038,-20.33687761,7.22457501,5.268099772,4.233835312,-4.223835312,40.14323008,-44.93504848,1.112613383,1.180517035
10.04.2013,0.108796747,-0.059482997,26.31342141,-20.26934873,7.193935279,5.253283187,4.299281512,-4.289281512,40.02578743,-45.06900775,1.069998679,1.138313956
11.04.2013,0.107561732,-0.048104437,26.29402025,-20.28977939,7.220917339,5.245502366,4.280929204,-4.270929204,40.21285083,-44.88365545,1.170892273,1.235298529
12.04.2013,0.118196135,-0.057776599,26.26788243,-20.31718969,7.269834787,5.270898602,4.303245121,-4.293245121,40.19924301,-44.8966752,1.18054283,1.248159046
15.04.2013,0.112774707,-0.041171853,26.24064804,-20.34491047,7.282609215,5.278352099,4.247273612,-4.237273612,40.23642667,-44.85986477,1.180133776,1.246173636
16.04.2013,0.132537648,-0.070781899,26.25183058,-20.33426304,7.321698812,5.325420486,4.164213842,-4.154213842,40.40261119,-44.69449484,1.262526547,1.319044408
17.04.2013,0.129817634,-0.070674473,26.25346624,-20.33387695,7.33988491,5.319830339,4.149583654,-4.139583654,40.4926828,-44.60404714,1.359264235,1.4129894
18.04.2013,0.01,0.046112278,26.36311469,-20.24005782,7.473628473,5.381194493,4.110084084,-4.100084084,40.38167239,-44.71525825,1.246044405,1.303383644
19.04.2013,0.018050683,0.044907961,26.38787633,-20.21501652,7.450567038,5.368694738,4.10891469,-4.09891469,40.40404816,-44.74167755,1.239999018,1.296528217
22.04.2013,0.01,0.048799893,26.32245708,-20.2803136,7.454188802,5.370398709,4.159482554,-4.149482554,40.12348462,-45.03521894,1.153458887,1.218630833
23.04.2013,0.010352556,0.04472527,26.32759185,-20.27457676,7.449727843,5.384146713,4.154143336,-4.144143336,40.1537122,-44.97444587,1.276973328,1.344978214
24.04.2013,0.01,0.049774458,26.28067097,-20.32099294,7.358522926,5.302820186,4.073518136,-4.063518136,40.1468628,-45.03061576,1.134162388,1.197616679
25.04.2013,0.01,0.040617914,26.28764703,-20.31232958,7.33860603,5.315356672,4.086746886,-4.076746886,40.08312248,-45.03780586,1.065647139,1.13158462
26.04.2013,0.01,0.045902863,26.25808507,-20.34237009,7.3325284,5.305479325,4.10648452,-4.09648452,40.12442274,-45.01741905,1.114800293,1.184518464
29.04.2013,0.01,0.041162526,26.22025725,-20.37935283,7.29362659,5.294566994,4.04844975,-4.03844975,39.98071771,-45.19386204,1.053567393,1.125169905
30.04.2013,0.01,0.044706257,26.18089848,-20.4181179,7.2894674,5.308903141,4.110996611,-4.100996611,39.86483366,-45.28341499,1.108300932,1.189198083
02.05.2013,0.042822634,0.019248553,25.87111455,-20.36919707,7.095346539,5.149463239,4.0883765,-4.0783765,39.93213388,-45.21694072,1.149748067,1.227517833
03.05.2013,0.090251361,-0.027005854,25.91680216,-20.32466426,7.112961469,5.122693813,4.095126373,-4.085126373,39.95913317,-45.25432033,1.197198564,1.27274387
06.05.2013,0.132534925,-0.077709965,25.93456226,-20.30688268,7.162209198,5.191629293,4.102100907,-4.092100907,40.05208373,-45.14851287,1.189493016,1.263188224
07.05.2013,0.163131141,-0.117321592,25.96658802,-20.27371453,7.154821542,5.204143035,4.132290609,-4.122290609,40.01139812,-45.18966555,1.21491149,1.288372801
08.05.2013,0.15040251,-0.101465761,25.95878297,-20.28143971,7.141130121,5.194725689,4.127021971,-4.117021971,40.05857171,-45.12196211,1.231764159,1.305622859
09.05.2013,0.128012408,-0.069534911,25.9446808,-20.29610494,7.120787315,5.149887159,4.154800178,-4.144800178,39.96956076,-45.22004732,1.170219203,1.246180149
10.05.2013,0.222104699,-0.192653134,26.04487353,-20.18805936,7.117796194,5.181172247,4.228210525,-4.218210525,39.90884304,-45.30577039,1.144363632,1.222484425
13.05.2013,0.200844316,-0.151480164,26.03470425,-20.19860936,7.082948511,5.115753022,4.197350461,-4.187350461,39.92803089,-45.21195627,1.144088283,1.219555965
14.05.2013,0.187655317,-0.134390973,26.02381209,-20.20928665,7.063914441,5.098829983,4.171275213,-4.161275213,39.90809896,-45.21328769,1.10899243,1.181932987
15.05.2013,0.18722213,-0.125773347,26.01857866,-20.21497549,7.06183992,5.082929197,4.244821101,-4.234821101,39.95241798,-45.14279581,1.137991419,1.212996972
16.05.2013,0.18323716,-0.127315217,25.96758238,-20.26499815,7.086636479,5.099410952,4.263850836,-4.253850836,39.96572838,-45.20825815,1.236506795,1.313342385
17.05.2013,0.153573141,-0.090875524,25.93678939,-20.29514789,7.03390022,5.040928786,4.253907002,-4.243907002,39.92811529,-45.26435225,1.235738519,1.313370531
20.05.2013,0.187070219,-0.126121162,25.94296876,-20.28904926,7.064474591,5.076539948,4.25669917,-4.24669917,39.86133799,-45.34731481,1.19796215,1.279866907
21.05.2013,0.826358222,-0.763424282,25.31746692,-20.86230352,6.537908295,4.862638999,4.298124789,-4.288124789,39.91854173,-45.27974635,1.206964765,1.288167124
22.05.2013,0.80392935,-0.743349908,25.24971356,-20.92734619,6.579092283,4.908250579,4.265901668,-4.255901668,39.9455459,-45.25053916,1.196446092,1.28216032
23.05.2013,0.837411202,-0.77778266,25.28017236,-20.89597705,6.567231635,4.908189226,4.24537084,-4.23537084,40.1186054,-45.02866585,1.206315995,1.281301973
24.05.2013,0.845841745,-0.79253947,25.29908283,-20.87527862,6.532216193,4.913263826,4.219296043,-4.209296043,40.13483512,-44.9911127,1.139120174,1.21003626
27.05.2013,0.879088909,-0.831231801,25.32358683,-20.84975771,6.527859578,4.903419947,4.27898186,-4.26898186,39.99710926,-45.13385528,1.150264641,1.228545253
28.05.2013,0.885464306,-0.842468098,25.35767438,-20.81506007,6.487404697,4.86138647,4.284036865,-4.274036865,39.9664443,-45.16429056,1.170883891,1.24674831
29.05.2013,0.942986596,-0.902708756,25.40351877,-20.76719352,6.492112819,4.916337387,4.303811241,-4.293811241,40.13198228,-44.97115009,1.18530333,1.25650977
30.05.2013,0.947987727,-0.908662557,25.40319961,-20.76613979,6.516310041,4.962943932,4.326620738,-4.316620738,40.14625079,-44.95698353,1.24033307,1.310434586
31.05.2013,0.951797885,-0.913612592,25.4184829,-20.75070816,6.521651419,4.938639977,4.335180372,-4.325180372,39.86907043,-45.02747208,1.122719554,1.198628385
03.06.2013,0.980309081,-0.941038221,25.44161868,-20.72722864,6.536434898,4.971236589,4.301736312,-4.291736312,40.48416788,-45.5963092,1.056404751,1.12707362
04.06.2013,0.987620582,-0.947521118,25.45291276,-20.7155559,6.528264712,4.974773663,4.339231963,-4.329231963,40.38165521,-45.70633372,1.084086938,1.157016999
05.06.2013,0.996143043,-0.957222987,25.42090774,-20.75428815,6.575971937,5.030056508,4.323052047,-4.313052047,40.40078492,-45.68793388,1.097393186,1.168294679
06.06.2013,0.473224425,-0.448677811,26.19035414,-19.99544284,7.193718702,5.384470004,4.364126701,-4.354126701,40.49934215,-45.56868889,1.081199849,1.151441616
07.06.2013,0.438530507,-0.407513961,26.17017369,-20.01376409,7.161263149,5.392217663,4.244721854,-4.234721854,40.15555148,-44.99974377,1.011207215,1.077436119
10.06.2013,0.46154109,-0.423530709,26.19046857,-19.99342221,7.161968966,5.396419499,4.351995454,-4.341995454,40.01677137,-45.1392746,1.027311445,1.098190556
11.06.2013,0.539846515,-0.529846515,26.27074256,-19.89886788,7.12490348,5.470820996,4.189347048,-4.179347048,40.14814262,-44.92325591,0.922352038,0.975777488
12.06.2013,0.524458968,-0.508361191,26.2504118,-19.91935269,7.145712322,5.439073094,4.229319745,-4.219319745,40.02629923,-45.05187054,0.905838816,0.967168601
13.06.2013,0.469667847,-0.439953673,26.19084507,-19.97822882,7.140616339,5.375033248,4.219202422,-4.209202422,40.13313907,-45.00035589,0.895754204,0.963344613
14.06.2013,0.431182495,-0.388664812,26.11235633,-20.05526415,7.166160777,5.364249744,4.159189652,-4.149189652,40.14603602,-44.98361333,0.909668044,0.977387402
17.06.2013,0.456767814,-0.418157187,26.12098454,-20.04748098,7.226319855,5.399994391,4.268065541,-4.258065541,40.19576775,-44.94407109,1.057038629,1.128534391
18.06.2013,0.509451421,-0.479881157,26.16926779,-19.99786197,7.234432519,5.451526414,4.326424,-4.316424,40.12589606,-45.01348028,0.971189547,1.04882139
19.06.2013,0.491959338,-0.455373558,26.15256864,-20.015099,7.241971015,5.443250462,4.209435226,-4.199435226,40.16929346,-44.97622878,0.931367763,1.006155418
20.06.2013,0.638679063,-0.628679063,26.29128803,-19.85068439,7.203934336,5.577154156,4.384405047,-4.374405047,40.27581182,-44.8270869,1.003916384,1.076645036
21.06.2013,0.649848914,-0.639848914,26.34042571,-19.80001193,7.111306937,5.490267918,4.419577222,-4.409577222,40.27903427,-44.8280033,0.992713139,1.06383448
24.06.2013,1.585001369,-1.575001369,25.40067864,-20.63046838,6.11138665,4.986654356,4.458711308,-4.448711308,40.30169051,-44.7704382,0.88868157,0.955152694
25.06.2013,1.448045348,-1.438045348,25.42575946,-20.56738861,6.050462577,4.859414816,4.504612286,-4.494612286,40.34587881,-44.72619736,0.905330562,0.975803125
26.06.2013,1.391818279,-1.381818279,25.35935801,-20.62479473,6.098324708,4.835305077,4.438662213,-4.428662213,40.29208862,-44.87318055,0.896493655,0.969947945
27.06.2013,1.418539946,-1.408539945,25.24240735,-20.8218634,6.061627272,4.819044039,4.4298505,-4.4198505,40.13309107,-45.03655279,0.936219489,1.017971371
28.06.2013,1.433370139,-1.423370139,25.29016249,-20.77214431,5.989385843,4.760398234,4.464945301,-4.454945301,40.24959729,-44.8814196,0.981760081,1.058442343
01.07.2013,1.408548311,-1.398548311,25.2622309,-20.7990442,6.0153835,4.763655437,4.419909585,-4.409909585,40.19287534,-44.94087971,0.99781209,1.072396249
02.07.2013,1.352434935,-1.334265554,25.23918516,-20.82010956,5.996315674,4.705340485,4.412126213,-4.402126213,40.14769237,-44.98435198,1.006389667,1.081638821
03.07.2013,1.30788011,-1.282427402,25.22001308,-20.83295678,5.98827536,4.701521624,4.385407193,-4.375407193,40.15458575,-44.98319188,0.972190089,1.048118912
04.07.2013,1.249740293,-1.230283785,25.19389057,-20.84609923,6.008970928,4.639557212,4.308931204,-4.298931204,40.06154193,-45.11717376,0.981002562,1.048553606
05.07.2013,1.301967902,-1.291967902,25.2672421,-20.77174361,5.956438878,4.569314062,4.329838382,-4.319838382,40.04387944,-45.25092149,0.960167883,1.029693569
08.07.2013,1.262222199,-1.229419264,25.20838334,-20.83450226,5.954368877,4.508717689,4.341340059,-4.331340059,39.96659648,-45.30503343,0.966293774,1.039013221
09.07.2013,1.22958007,-1.193248507,25.17524335,-20.86630741,5.946982959,4.513783263,4.337912402,-4.327912402,39.9874902,-45.28421086,0.972846858,1.045238343
10.07.2013,1.251041064,-1.216622146,25.18381534,-20.85802544,5.970264791,4.53387765,4.417060506,-4.407060506,40.00792877,-45.26254258,0.987488157,1.061778162
11.07.2013,1.252929943,-1.215469196,25.16922826,-20.8703746,6.002985499,4.598087042,4.436949537,-4.426949537,40.04561396,-45.22566993,0.973873922,1.052151132
12.07.2013,1.223202999,-1.180544677,25.10926079,-20.93042697,6.04194527,4.633022954,4.373778186,-4.363778186,40.27276373,-44.96061999,1.136990249,1.217098553
15.07.2013,1.137498141,-1.098398112,24.9892277,-21.04497126,5.995541012,4.647440378,4.370983339,-4.360983339,13.98564161,-18.91315919,1.061314212,1.27201664
16.07.2013,1.131722453,-1.089897767,24.98171952,-21.05284151,5.999283917,4.629026336,4.367513691,-4.357513691,40.23988048,-44.92581434,1.120998961,1.204854823
17.07.2013,1.119430494,-1.079319065,24.96903879,-21.06563944,6.00467641,4.625738596,4.370651937,-4.360651937,40.2445581,-44.9212377,1.131829627,1.215837957
18.07.2013,1.113913426,-1.070638783,24.95307303,-21.08190381,6.025019622,4.634733558,4.516829117,-4.506829117,38.22240705,-43.21093049,1.173977787,1.272704636
19.07.2013,1.104518527,-1.038697582,24.92415643,-21.11167557,6.063166007,4.632049199,4.497447563,-4.487447563,40.04662747,-45.09579338,1.159618946,1.252030722
22.07.2013,1.11889355,-1.066683699,24.93459977,-21.09999908,6.077635079,4.688365896,4.410767537,-4.400767537,39.08246565,-44.26413703,1.057831719,1.145501591
23.07.2013,1.183118218,-1.13819679,24.98212671,-21.04980337,6.079704153,4.749604452,4.414045298,-4.404045298,39.87444449,-44.97153987,1.060634783,1.142801861
24.07.2013,1.209332469,-1.176072878,25.03596318,-20.99379072,6.006597572,4.708653569,4.464774063,-4.454774063,39.91190424,-45.00519831,1.096689419,1.181580599
25.07.2013,1.225515971,-1.195763166,25.06699732,-20.96108959,5.972153299,4.654402391,4.477259253,-4.467259253,39.80099659,-45.11714721,1.035757834,1.122365266
26.07.2013,1.259819599,-1.242644655,25.06260358,-20.96533985,6.013499742,4.699300778,4.480865754,-4.470865754,39.56437534,-44.86006451,1.038520059,1.124975406
29.07.2013,1.259235978,-1.249235978,25.07304435,-20.9539942,5.969834119,4.674954416,4.537909241,-4.527909241,39.69045965,-45.04439529,1.032677001,1.121307043
30.07.2013,1.46704375,-1.457043749,24.78613959,-21.22395495,5.749639267,4.565881854,4.680018518,-4.670018518,39.38852328,-44.91765023,1.061108105,1.153142457
31.07.2013,1.46571993,-1.45571993,24.79833354,-21.21137617,5.714785027,4.542047414,4.621191235,-4.611191235,39.30250143,-45.00180616,0.968141458,1.056665505
01.08.2013,1.431430839,-1.411647988,24.77428158,-21.22600723,5.680490903,4.516534729,4.522056269,-4.512056269,38.54378707,-43.81603068,1.010633497,1.094431821
02.08.2013,1.417600571,-1.391540376,24.75974438,-21.24074421,5.686141409,4.50812463,4.444597646,-4.434597646,38.42187277,-43.93679316,0.941318618,1.026947553
05.08.2013,1.457290914,-1.430206992,24.77110463,-21.22845855,5.702862445,4.513765294,4.465247762,-4.455247762,38.45019673,-43.90846633,0.983740102,1.068871016
06.08.2013,1.485151646,-1.4696551,24.78324975,-21.21534884,5.692629931,4.531267726,4.400626384,-4.390626383,38.49936151,-43.85871872,0.990392525,1.069212985
07.08.2013,1.462622058,-1.434222234,24.76949947,-21.2288962,5.661986335,4.496951247,4.487762967,-4.477762967,38.56094302,-43.79156724,1.10827832,1.194979024
08.08.2013,1.475920039,-1.450981664,24.76121558,-21.23714772,5.685390461,4.521659146,4.410212704,-4.400212704,39.8193305,-44.97866602,1.078356631,1.15947073
09.08.2013,1.459828102,-1.422327554,24.74575407,-21.25258287,5.678843074,4.507526578,4.44589662,-4.43589662,39.92727343,-45.06348549,1.137650058,1.221517009
12.08.2013,1.488756526,-1.466068464,24.75678305,-21.24150107,5.693437484,4.526108662,4.457816358,-4.447816358,39.90564276,-45.08546663,1.139758944,1.223814006
13.08.2013,1.591041704,-1.581041704,24.82998438,-21.16683181,5.663340126,4.534194117,4.574537663,-4.564537663,39.97882663,-45.01191218,1.266189165,1.351575803
14.08.2013,1.616598293,-1.597631619,24.84372387,-21.15299866,5.670233568,4.525575812,4.570526014,-4.560526014,39.869964,-45.06840941,1.187124557,1.272857436
15.08.2013,1.672575668,-1.662575668,24.89228386,-21.10296544,5.626088385,4.488423138,4.611203046,-4.601203046,39.77794547,-45.04005157,1.148567369,1.234999919
16.08.2013,1.801773513,-1.791773513,25.30848617,-21.94890991,5.442529278,4.401567359,4.442844107,-4.432844107,39.69943415,-45.10913943,0.990235664,1.068216392
19.08.2013,1.84148016,-1.83148016,25.34296767,-21.91360278,5.412847643,4.376504499,4.482077875,-4.472077875,39.70958806,-45.09627102,0.978163406,1.055807386
20.08.2013,1.802933163,-1.792933163,25.31222686,-21.94454877,5.419676777,4.383414448,4.451746055,-4.441746055,39.68123191,-45.12352484,0.923566208,0.999768975
21.08.2013,1.850808123,-1.840808123,25.33751256,-21.91842142,5.414804043,4.380373693,4.566690307,-4.556690307,39.44815337,-44.63854862,1.045730029,1.126095332
22.08.2013,2.073618551,-2.063618551,24.63637965,-21.80769918,5.145611181,4.206129019,4.582636248,-4.572636248,39.46885174,-44.61156789,1.110622334,1.197394215
23.08.2013,2.119802028,-2.109802028,24.66446559,-21.77744678,5.083444322,4.192827495,4.598559531,-4.588559531,39.76331663,-44.80438369,1.133893706,1.214301117
26.08.2013,2.053747382,-2.043747382,24.60943934,-21.82878892,5.100848753,4.191615669,4.578321354,-4.568321354,39.76520577,-44.80239526,1.112641732,1.194442756
27.08.2013,2.022445308,-2.012445308,24.60124073,-21.8149016,5.149698698,4.231390517,4.443677669,-4.433677669,39.94654221,-45.15809765,0.926503717,1.003104765
28.08.2013,2.000980645,-1.990980645,24.61029776,-21.74882825,5.158571839,4.231424819,4.541948981,-4.531948981,32.59587254,-37.56538376,1.080745433,1.185776011
29.08.2013,2.006950085,-1.996950085,24.60737036,-21.75161037,5.172389558,4.232074478,4.519551832,-4.509551832,32.59798989,-37.56119346,1.074539815,1.175373235
30.08.2013,2.022814539,-2.010938509,24.61439305,-21.7446978,5.174093442,4.230565806,4.580335494,-4.570335494,32.44244893,-37.7153882,1.031007575,1.140720184
02.09.2013,2.059182158,-2.049182158,24.63506619,-21.72358235,5.166394386,4.233512996,4.551391885,-4.541391885,32.5006963,-37.65617792,1.065380411,1.170149408
03.09.2013,2.060060707,-2.050060707,24.6446153,-21.71412949,5.153719828,4.214218212,4.581571241,-4.571571241,32.50497414,-37.65089788,1.089856994,1.194862523
04.09.2013,2.07296203,-2.06296203,24.65107176,-21.70747747,5.15298651,4.222648053,4.597859453,-4.587859453,40.03959829,-45.12714354,1.081228402,1.169284928
05.09.2013,2.125891671,-2.115891671,24.73678061,-21.61941291,5.039464062,4.138386011,4.716039363,-4.706039363,39.98715688,-45.17028261,1.060357277,1.148293239
06.09.2013,2.050983005,-2.040555047,24.67145202,-21.68723736,5.092729618,4.156341705,4.621983254,-4.611983254,40.00855264,-45.14919446,1.062370439,1.15234368
09.09.2013,2.081294211,-2.06933464,24.67412051,-21.68449595,5.115261878,4.169839895,4.689645265,-4.679645265,39.96733247,-45.21850124,1.065818041,1.157311385
10.09.2013,2.142576818,-2.132576818,24.72523686,-21.63461571,5.051241341,4.11139615,4.753672748,-4.743672748,39.93845137,-45.24443273,1.072608614,1.161602218
11.09.2013,2.129476274,-2.119403255,24.68477378,-21.6739274,5.106025399,4.148040746,4.708878823,-4.698878823,39.97195343,-45.20842672,1.088001112,1.179175132
12.09.2013,2.080855639,-2.055069005,24.62228146,-21.73610367,5.1446345,4.165539503,4.679936236,-4.649680468,39.42616675,-44.52781632,1.132940234,1.223750026
13.09.2013,2.084143973,-2.06720566,24.61627161,-21.74153343,5.146810491,4.189813965,4.69020914,-4.68020914,39.39012116,-44.564267,1.088334752,1.183131219
16.09.2013,2.067829041,-2.03525306,24.57286745,-21.784563,5.195539675,4.218042149,4.687306787,-4.677306787,39.36710712,-44.57689356,1.091065938,1.191132221
17.09.2013,2.092041044,-2.073020355,24.60326938,-21.75340001,5.173598174,4.208207667,4.647053609,-4.637053609,39.33913439,-44.60557925,1.104522678,1.201482037
18.09.2013,2.123609764,-2.110382353,24.63023679,-21.72583992,5.161497241,4.204362582,4.672956692,-4.662956692,39.3566384,-44.58816025,1.118926027,1.215846978
19.09.2013,2.096515326,-2.071052637,24.56756585,-21.78560748,5.266265821,4.251117819,4.6783166,-4.6683166,39.36096417,-44.58879655,1.181206246,1.28070893
20.09.2013,2.141757151,-2.121256139,24.59963065,-21.75412812,5.278340359,4.265872518,4.710092283,-4.698280788,39.29036093,-44.65938682,1.179509212,1.275433515
23.09.2013,2.097309408,-2.076050294,24.58013237,-21.77267056,5.275749279,4.249107759,4.694722084,-4.684722084,39.16951398,-44.78120822,1.158463702,1.254790213
24.09.2013,1.722363004,-1.711039026,25.01396569,-21.35894503,5.687592869,4.500331373,4.656004964,-4.646004964,39.27250805,-44.68101682,1.214980365,1.309185268
25.09.2013,1.694001337,-1.676612396,24.99793547,-21.37168683,5.672977672,4.51751904,4.595421445,-4.585421445,40.31097506,-45.54406126,1.209334772,1.298416738
26.09.2013,1.689284393,-1.678060801,24.99890938,-21.37047051,5.664386847,4.518117358,4.612983886,-4.602983886,49.89945376,-55.04424718,1.213730417,1.288341781
27.09.2013,1.642147938,-1.626504388,24.96067302,-21.40787799,5.67418774,4.511237944,4.60429195,-4.59429195,49.93090683,-55.01087777,1.207866792,1.285300944
30.09.2013,1.644638282,-1.620701115,24.9565717,-21.41177452,5.674206534,4.516002334,4.603592358,-4.593592358,40.00631278,-45.10648472,1.192774776,1.289256826
01.10.2013,1.656534001,-1.640430305,24.95953788,-21.40886043,5.681803478,4.518985299,4.588343726,-4.578343726,39.91060744,-45.20170216,1.171630549,1.268123207
02.10.2013,1.658229291,-1.636281889,24.95854726,-21.40999371,5.679469359,4.506627218,4.59198164,-4.58198164,39.95157309,-45.1616252,1.248813778,1.340254596
03.10.2013,1.688738227,-1.67609979,24.97118897,-21.39672704,5.668345076,4.501530896,4.627230891,-4.617230891,39.95423222,-45.15399676,1.266516015,1.355192041
04.10.2013,2.035550056,-2.009068326,24.54183884,-21.8055632,5.351378154,4.321161954,4.659243776,-4.649243776,39.87659723,-45.23225851,1.281262078,1.37105453
07.10.2013,2.006750855,-1.968494427,24.50641803,-21.84061544,5.374614396,4.326538987,4.638540145,-4.628540145,39.93806701,-45.17049039,1.306935992,1.396534193
08.10.2013,2.027060865,-1.978053119,24.51310087,-21.83372034,5.374277488,4.334790757,4.642708326,-4.632708326,39.96221653,-45.14612871,1.288083522,1.377784397
09.10.2013,2.013348873,-1.96062687,24.50565159,-21.84103581,5.368563236,4.330193185,4.628075284,-4.618075284,39.9588033,-45.14955648,1.270048763,1.360741222
10.10.2013,2.050202757,-2.005599757,24.5509379,-21.7918411,5.340984856,4.296547724,4.674806756,-4.664806756,38.63636325,-43.88138451,1.281814415,1.374398891
11.10.2013,2.043731158,-2.006626143,24.54939739,-21.79330722,5.335668808,4.289690595,4.639684114,-4.629684114,38.59780073,-43.92018397,1.238115188,1.329820939
14.10.2013,2.054412175,-2.012774229,24.54825667,-21.79451469,5.349550063,4.292872157,4.657737391,-4.647737391,39.98184197,-45.33653952,1.259892857,1.34890933
15.10.2013,2.072698062,-2.037725779,24.56618712,-21.77643081,5.342173207,4.293584541,4.672622314,-4.662622314,40.14087814,-45.6308808,1.243718898,1.331189912
16.10.2013,2.12076878,-2.089308118,24.6085198,-21.73332868,5.313899835,4.290949342,4.703254922,-4.693254922,40.81492127,-46.35288737,1.231524682,1.317599154
17.10.2013,2.053689934,-2.009083671,24.56697711,-21.7738507,5.316999597,4.260623086,4.691207467,-4.681207467,40.75905152,-46.4084039,1.22273082,1.311658885
18.10.2013,2.025652407,-1.975689485,24.52689461,-21.81277727,5.369162735,4.297046018,4.674269493,-4.664269492,40.75451004,-46.41323372,1.241345555,1.331159035
21.10.2013,2.024062609,-1.971026547,24.52954573,-21.81000832,5.366109717,4.298791979,4.680460403,-4.670460403,40.8320049,-46.33529838,1.292413947,1.378248603
22.10.2013,1.965061253,-1.90233316,24.49417909,-21.84414004,5.371900341,4.290352643,4.627395618,-4.617395618,40.77494042,-46.39302541,1.274924219,1.361773768
23.10.2013,1.97258757,-1.913052001,24.48251581,-21.85605511,5.430323968,4.342216499,4.60405504,-4.59405504,40.73401048,-46.43274113,1.240755247,1.333405049
24.10.2013,1.963337601,-1.895378315,24.47091537,-21.86737941,5.448985781,4.368683309,4.58564079,-4.57564079,40.74767272,-46.41357688,1.2184057,1.314002787
25.10.2013,1.648111773,-1.583141021,24.9193462,-21.4372362,5.783933366,4.556797667,4.585729871,-4.575729871,40.75376205,-46.40578918,1.178228017,1.273560505
28.10.2013,1.638509079,-1.571145279,24.90719556,-21.44935468,5.797596281,4.570989045,4.551190066,-4.541190066,40.83591654,-46.32360043,1.223374367,1.318528811
29.10.2013,1.658017215,-1.598941403,24.91377856,-21.44304794,5.828390344,4.601593995,4.567319168,-4.557319168,40.83061663,-46.32922478,1.266425275,1.362310179
30.10.2013,1.627961165,-1.568048832,24.88642207,-21.47053441,5.850232217,4.599058263,4.569830141,-4.559830141,40.80990159,-46.35004711,1.265689802,1.362663606
31.10.2013,1.555138968,-1.479605774,24.85108843,-21.50586135,5.831802555,4.531837021,4.558201419,-4.548201419,40.73790811,-46.42185593,1.260422459,1.359086667
01.11.2013,1.554121005,-1.466921782,24.84712241,-21.51041067,5.848083948,4.513397002,4.575387487,-4.565387487,40.73512922,-46.42360995,1.333083004,1.424186568
04.11.2013,1.538253702,-1.454377429,24.83942368,-21.5177568,5.840920892,4.515327122,4.568624899,-4.558624899,40.73496608,-46.42365782,1.318438618,1.413232036
